STATE/UT,YEAR,DEMOGRAPHIC PARTICULARS,Male Convicts,Female Convicts,Total Convicts,Male Under trial,Female Under trial,Total Under trial,Male Detenues,Female Detenues,Total Detenues,Male Others,Female Others,Total Others,Total Male,Total Female,Grand Total
RAJASTHAN,2002,Educational Standard - Post-Graduate,70,5,75,87,2,89,1,0,1,0,0,0,158,7,165
RAJASTHAN,2002,Educational Standard - Holding technical degree/diploma etc,80,0,80,5,0,5,0,0,0,0,0,0,85,0,85
RAJASTHAN,2003,Educational Standard,5861,192,6053,6366,218,6584,32,0,32,26,0,26,12285,410,12695
RAJASTHAN,2003,Educational Standard - Illiterate,1809,28,1837,1921,136,2057,3,0,3,14,0,14,3747,164,3911
RAJASTHAN,2003,Educational Standard - Below Class X,2986,87,3073,3136,58,3194,24,0,24,11,0,11,6157,145,6302
RAJASTHAN,2003,Educational Standard - Class X and above but below graduate,704,48,752,952,15,967,3,0,3,1,0,1,1660,63,1723
RAJASTHAN,2003,Educational Standard - Graduate,205,23,228,241,6,247,2,0,2,0,0,0,448,29,477
RAJASTHAN,2003,Educational Standard - Post-Graduate,69,6,75,86,3,89,0,0,0,0,0,0,155,9,164
RAJASTHAN,2003,Educational Standard - Holding technical degree/diploma etc,88,0,88,30,0,30,0,0,0,0,0,0,118,0,118
RAJASTHAN,2004,Educational Standard,5659,179,5838,7028,255,7283,29,0,29,21,0,21,12737,434,13171
RAJASTHAN,2004,Educational Standard - Illiterate,1358,71,1429,2137,133,2270,5,0,5,8,0,8,3508,204,3712
RAJASTHAN,2004,Educational Standard - Below Class X,3253,98,3351,3442,107,3549,16,0,16,13,0,13,6724,205,6929
RAJASTHAN,2004,Educational Standard - Class X and above but below graduate,791,8,799,1173,14,1187,6,0,6,0,0,0,1970,22,1992
RAJASTHAN,2004,Educational Standard - Graduate,147,1,148,180,1,181,2,0,2,0,0,0,329,2,331
RAJASTHAN,2004,Educational Standard - Post-Graduate,64,0,64,68,0,68,0,0,0,0,0,0,132,0,132
RAJASTHAN,2004,Educational Standard - Holding technical degree/diploma etc,46,1,47,28,0,28,0,0,0,0,0,0,74,1,75
RAJASTHAN,2005,Educational Standard,5391,181,5572,7116,247,7363,32,0,32,26,0,26,12565,428,12993
RAJASTHAN,2005,Educational Standard - Illiterate,1399,45,1444,2098,133,2231,4,0,4,12,0,12,3513,178,3691
RAJASTHAN,2005,Educational Standard - Below Class X,2454,107,2561,3395,84,3479,16,0,16,9,0,9,5874,191,6065
RAJASTHAN,2005,Educational Standard - Class X and above but below graduate,984,24,1008,1049,24,1073,10,0,10,3,0,3,2046,48,2094
RAJASTHAN,2005,Educational Standard - Graduate,259,3,262,285,6,291,2,0,2,2,0,2,548,9,557
RAJASTHAN,2005,Educational Standard - Post-Graduate,129,1,130,134,0,134,0,0,0,0,0,0,263,1,264
RAJASTHAN,2005,Educational Standard - Holding technical degree/diploma etc,166,1,167,155,0,155,0,0,0,0,0,0,321,1,322
RAJASTHAN,2006,Educational Standard,5406,187,5593,8004,284,8288,35,0,35,67,0,67,13512,471,13983
RAJASTHAN,2006,Educational Standard - Illiterate,1460,95,1555,2279,157,2436,10,0,10,20,0,20,3769,252,4021
RAJASTHAN,2006,Educational Standard - Below Class X,2626,81,2707,3911,112,4023,10,0,10,32,0,32,6579,193,6772
RAJASTHAN,2006,Educational Standard - Class X and above but below graduate,823,11,834,1219,13,1232,7,0,7,15,0,15,2064,24,2088
RAJASTHAN,2006,Educational Standard - Graduate,246,0,246,288,2,290,5,0,5,0,0,0,539,2,541
RAJASTHAN,2006,Educational Standard - Post-Graduate,136,0,136,176,0,176,0,0,0,0,0,0,312,0,312
RAJASTHAN,2006,Educational Standard - Holding technical degree/diploma etc,115,0,115,131,0,131,3,0,3,0,0,0,249,0,249
RAJASTHAN,2007,Educational Standard,5678,192,5870,8423,342,8765,26,0,26,26,0,26,14153,534,14687
RAJASTHAN,2007,Educational Standard - Illiterate,1691,42,1733,2497,189,2686,0,0,0,11,0,11,4199,231,4430
RAJASTHAN,2007,Educational Standard - Below Class X,2557,31,2588,3830,106,3936,12,0,12,15,0,15,6414,137,6551
RAJASTHAN,2007,Educational Standard - Class X and above but below graduate,931,116,1047,1414,42,1456,8,0,8,0,0,0,2353,158,2511
RAJASTHAN,2007,Educational Standard - Graduate,263,3,266,408,5,413,4,0,4,0,0,0,675,8,683
RAJASTHAN,2007,Educational Standard - Post-Graduate,121,0,121,159,0,159,0,0,0,0,0,0,280,0,280
RAJASTHAN,2007,Educational Standard - Holding technical degree/diploma etc,115,0,115,115,0,115,2,0,2,0,0,0,232,0,232
RAJASTHAN,2008,Educational Standard,6063,217,6280,8790,330,9120,55,0,55,65,0,65,14973,547,15520
RAJASTHAN,2008,Educational Standard - Illiterate,1806,124,1930,2732,197,2929,9,0,9,14,0,14,4561,321,4882
RAJASTHAN,2008,Educational Standard - Below Class X,2517,71,2588,3615,101,3716,27,0,27,34,0,34,6193,172,6365
RAJASTHAN,2008,Educational Standard - Class X and above but below graduate,1091,18,1109,1674,22,1696,13,0,13,4,0,4,2782,40,2822
RAJASTHAN,2008,Educational Standard - Graduate,357,2,359,443,7,450,6,0,6,11,0,11,817,9,826
RAJASTHAN,2008,Educational Standard - Post-Graduate,154,1,155,220,2,222,0,0,0,2,0,2,376,3,379
RAJASTHAN,2008,Educational Standard - Holding technical degree/diploma etc,138,1,139,106,1,107,0,0,0,0,0,0,244,2,246
RAJASTHAN,2009,Educational Standard,6307,245,6552,10902,411,11313,27,0,27,40,0,40,17276,656,17932
RAJASTHAN,2009,Educational Standard - Illiterate,1734,104,1838,3131,233,3364,3,0,3,22,0,22,4890,337,5227
RAJASTHAN,2009,Educational Standard - Below Class X,2070,115,2185,4241,119,4360,9,0,9,13,0,13,6333,234,6567
RAJASTHAN,2009,Educational Standard - Class X and above but below graduate,1836,16,1852,2467,51,2518,15,0,15,1,0,1,4319,67,4386
RAJASTHAN,2009,Educational Standard - Graduate,371,5,376,649,7,656,0,0,0,4,0,4,1024,12,1036
RAJASTHAN,2009,Educational Standard - Post-Graduate,131,4,135,247,1,248,0,0,0,0,0,0,378,5,383
RAJASTHAN,2009,Educational Standard - Holding technical degree/diploma etc,165,1,166,167,0,167,0,0,0,0,0,0,332,1,333
RAJASTHAN,2010,Educational Standard,6010,222,6232,10543,385,10928,30,0,30,4,0,4,16587,607,17194
RAJASTHAN,2010,Educational Standard - Illiterate,1641,153,1794,3262,221,3483,8,0,8,1,0,1,4912,374,5286
RAJASTHAN,2010,Educational Standard - Below Class X,1992,27,2019,4090,107,4197,8,0,8,0,0,0,6090,134,6224
RAJASTHAN,2010,Educational Standard - Class X and above but below graduate,1705,29,1734,2363,51,2414,13,0,13,3,0,3,4084,80,4164
RAJASTHAN,2010,Educational Standard - Graduate,373,6,379,481,5,486,0,0,0,0,0,0,854,11,865
RAJASTHAN,2010,Educational Standard - Post-Graduate,170,3,173,227,1,228,1,0,1,0,0,0,398,4,402
RAJASTHAN,2010,Educational Standard - Holding technical degree/diploma etc,129,4,133,120,0,120,0,0,0,0,0,0,249,4,253
RAJASTHAN,2011,Educational Standard,5928,231,6159,11480,419,11899,40,0,40,6,0,6,17454,650,18104
RAJASTHAN,2011,Educational Standard - Illiterate,1393,110,1503,3215,176,3391,12,0,12,0,0,0,4620,286,4906
RAJASTHAN,2011,Educational Standard - Below Class X,2162,92,2254,4506,160,4666,10,0,10,0,0,0,6678,252,6930
RAJASTHAN,2011,Educational Standard - Class X and above but below graduate,1610,17,1627,2601,70,2671,18,0,18,0,0,0,4229,87,4316
RAJASTHAN,2011,Educational Standard - Graduate,398,6,404,676,13,689,0,0,0,1,0,1,1075,19,1094
RAJASTHAN,2011,Educational Standard - Post-Graduate,242,5,247,319,0,319,0,0,0,2,0,2,563,5,568
RAJASTHAN,2011,Educational Standard - Holding technical degree/diploma etc,123,1,124,163,0,163,0,0,0,3,0,3,289,1,290
RAJASTHAN,2012,Educational Standard,5843,240,6083,12715,455,13170,1,0,1,97,0,97,18656,695,19351
RAJASTHAN,2012,Educational Standard - Illiterate,1642,175,1817,3278,240,3518,0,0,0,50,0,50,4970,415,5385
RAJASTHAN,2012,Educational Standard - Below Class X,2433,51,2484,4763,128,4891,0,0,0,45,0,45,7241,179,7420
RAJASTHAN,2012,Educational Standard - Class X and above but below graduate,1271,6,1277,3129,62,3191,0,0,0,2,0,2,4402,68,4470
RAJASTHAN,2012,Educational Standard - Graduate,271,3,274,895,15,910,1,0,1,0,0,0,1167,18,1185
RAJASTHAN,2012,Educational Standard - Post-Graduate,133,3,136,395,4,399,0,0,0,0,0,0,528,7,535
RAJASTHAN,2012,Educational Standard - Holding technical degree/diploma etc,93,2,95,255,6,261,0,0,0,0,0,0,348,8,356
SIKKIM,2001,Educational Standard,77,0,77,109,0,109,0,0,0,0,0,0,186,0,186
SIKKIM,2001,Educational Standard - Illiterate,20,0,20,26,0,26,0,0,0,0,0,0,46,0,46
SIKKIM,2001,Educational Standard - Below Class X,43,0,43,52,0,52,0,0,0,0,0,0,95,0,95
SIKKIM,2001,Educational Standard - Class X and above but below graduate,10,0,10,26,0,26,0,0,0,0,0,0,36,0,36
SIKKIM,2001,Educational Standard - Graduate,4,0,4,5,0,5,0,0,0,0,0,0,9,0,9
SIKKIM,2001,Educational Standard - Post-Graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2001,Educational Standard - Holding technical degree/diploma etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2002,Educational Standard,81,0,81,89,2,91,0,0,0,0,0,0,170,2,172
SIKKIM,2002,Educational Standard - Illiterate,20,0,20,18,1,19,0,0,0,0,0,0,38,1,39
SIKKIM,2002,Educational Standard - Below Class X,45,0,45,52,0,52,0,0,0,0,0,0,97,0,97
SIKKIM,2002,Educational Standard - Class X and above but below graduate,10,0,10,15,0,15,0,0,0,0,0,0,25,0,25
SIKKIM,2002,Educational Standard - Graduate,6,0,6,4,1,5,0,0,0,0,0,0,10,1,11
SIKKIM,2002,Educational Standard - Post-Graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2002,Educational Standard - Holding technical degree/diploma etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2003,Educational Standard,80,2,82,87,2,89,0,0,0,0,0,0,167,4,171
SIKKIM,2003,Educational Standard - Illiterate,35,1,36,32,0,32,0,0,0,0,0,0,67,1,68
SIKKIM,2003,Educational Standard - Below Class X,34,0,34,35,2,37,0,0,0,0,0,0,69,2,71
SIKKIM,2003,Educational Standard - Class X and above but below graduate,7,0,7,18,0,18,0,0,0,0,0,0,25,0,25
SIKKIM,2003,Educational Standard - Graduate,4,1,5,2,0,2,0,0,0,0,0,0,6,1,7
SIKKIM,2003,Educational Standard - Post-Graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2003,Educational Standard - Holding technical degree/diploma etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2004,Educational Standard,61,2,63,99,0,99,0,0,0,0,0,0,160,2,162
SIKKIM,2004,Educational Standard - Illiterate,12,0,12,25,0,25,0,0,0,0,0,0,37,0,37
SIKKIM,2004,Educational Standard - Below Class X,42,1,43,65,0,65,0,0,0,0,0,0,107,1,108
SIKKIM,2004,Educational Standard - Class X and above but below graduate,5,0,5,3,0,3,0,0,0,0,0,0,8,0,8
SIKKIM,2004,Educational Standard - Graduate,2,1,3,5,0,5,0,0,0,0,0,0,7,1,8
SIKKIM,2004,Educational Standard - Post-Graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2004,Educational Standard - Holding technical degree/diploma etc,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
SIKKIM,2005,Educational Standard,71,2,73,117,5,122,0,0,0,0,0,0,188,7,195
SIKKIM,2005,Educational Standard - Illiterate,13,0,13,30,0,30,0,0,0,0,0,0,43,0,43
SIKKIM,2005,Educational Standard - Below Class X,49,1,50,78,5,83,0,0,0,0,0,0,127,6,133
SIKKIM,2005,Educational Standard - Class X and above but below graduate,7,0,7,3,0,3,0,0,0,0,0,0,10,0,10
SIKKIM,2005,Educational Standard - Graduate,2,1,3,5,0,5,0,0,0,0,0,0,7,1,8
SIKKIM,2005,Educational Standard - Post-Graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2005,Educational Standard - Holding technical degree/diploma etc,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
SIKKIM,2006,Educational Standard,90,1,91,132,2,134,0,0,0,0,0,0,222,3,225
SIKKIM,2006,Educational Standard - Illiterate,21,0,21,34,0,34,0,0,0,0,0,0,55,0,55
SIKKIM,2006,Educational Standard - Below Class X,60,1,61,78,2,80,0,0,0,0,0,0,138,3,141
SIKKIM,2006,Educational Standard - Class X and above but below graduate,6,0,6,16,0,16,0,0,0,0,0,0,22,0,22
SIKKIM,2006,Educational Standard - Graduate,3,0,3,4,0,4,0,0,0,0,0,0,7,0,7
SIKKIM,2006,Educational Standard - Post-Graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2006,Educational Standard - Holding technical degree/diploma etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2007,Educational Standard,81,1,82,141,3,144,0,0,0,0,0,0,222,4,226
SIKKIM,2007,Educational Standard - Illiterate,20,0,20,30,0,30,0,0,0,0,0,0,50,0,50
SIKKIM,2007,Educational Standard - Below Class X,51,1,52,92,3,95,0,0,0,0,0,0,143,4,147
SIKKIM,2007,Educational Standard - Class X and above but below graduate,7,0,7,17,0,17,0,0,0,0,0,0,24,0,24
SIKKIM,2007,Educational Standard - Graduate,3,0,3,2,0,2,0,0,0,0,0,0,5,0,5
SIKKIM,2007,Educational Standard - Post-Graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2007,Educational Standard - Holding technical degree/diploma etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2008,Educational Standard,67,1,68,184,8,192,0,0,0,0,0,0,251,9,260
SIKKIM,2008,Educational Standard - Illiterate,14,0,14,37,3,40,0,0,0,0,0,0,51,3,54
SIKKIM,2008,Educational Standard - Below Class X,41,1,42,130,1,131,0,0,0,0,0,0,171,2,173
SIKKIM,2008,Educational Standard - Class X and above but below graduate,10,0,10,13,4,17,0,0,0,0,0,0,23,4,27
SIKKIM,2008,Educational Standard - Graduate,2,0,2,4,0,4,0,0,0,0,0,0,6,0,6
SIKKIM,2008,Educational Standard - Post-Graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2008,Educational Standard - Holding technical degree/diploma etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2009,Educational Standard,68,1,69,118,6,124,0,0,0,0,0,0,186,7,193
SIKKIM,2009,Educational Standard - Illiterate,14,0,14,21,0,21,0,0,0,0,0,0,35,0,35
SIKKIM,2009,Educational Standard - Below Class X,51,1,52,92,5,97,0,0,0,0,0,0,143,6,149
SIKKIM,2009,Educational Standard - Class X and above but below graduate,2,0,2,5,1,6,0,0,0,0,0,0,7,1,8
SIKKIM,2009,Educational Standard - Graduate,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
SIKKIM,2009,Educational Standard - Post-Graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2009,Educational Standard - Holding technical degree/diploma etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2010,Educational Standard,74,2,76,126,5,131,0,0,0,0,0,0,200,7,207
SIKKIM,2010,Educational Standard - Illiterate,7,1,8,15,1,16,0,0,0,0,0,0,22,2,24
SIKKIM,2010,Educational Standard - Below Class X,53,1,54,90,3,93,0,0,0,0,0,0,143,4,147
SIKKIM,2010,Educational Standard - Class X and above but below graduate,11,0,11,20,1,21,0,0,0,0,0,0,31,1,32
SIKKIM,2010,Educational Standard - Graduate,3,0,3,1,0,1,0,0,0,0,0,0,4,0,4
SIKKIM,2010,Educational Standard - Post-Graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2010,Educational Standard - Holding technical degree/diploma etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2011,Educational Standard,69,1,70,119,1,120,0,0,0,0,0,0,188,2,190
SIKKIM,2011,Educational Standard - Illiterate,23,1,24,26,0,26,0,0,0,0,0,0,49,1,50
SIKKIM,2011,Educational Standard - Below Class X,38,0,38,66,1,67,0,0,0,0,0,0,104,1,105
SIKKIM,2011,Educational Standard - Class X and above but below graduate,6,0,6,26,0,26,0,0,0,0,0,0,32,0,32
SIKKIM,2011,Educational Standard - Graduate,2,0,2,1,0,1,0,0,0,0,0,0,3,0,3
SIKKIM,2011,Educational Standard - Post-Graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2011,Educational Standard - Holding technical degree/diploma etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2012,Educational Standard,87,1,88,143,5,148,0,0,0,0,0,0,230,6,236
SIKKIM,2012,Educational Standard - Illiterate,14,0,14,32,2,34,0,0,0,0,0,0,46,2,48
SIKKIM,2012,Educational Standard - Below Class X,65,1,66,99,3,102,0,0,0,0,0,0,164,4,168
SIKKIM,2012,Educational Standard - Class X and above but below graduate,6,0,6,8,0,8,0,0,0,0,0,0,14,0,14
SIKKIM,2012,Educational Standard - Graduate,2,0,2,3,0,3,0,0,0,0,0,0,5,0,5
SIKKIM,2012,Educational Standard - Post-Graduate,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
SIKKIM,2012,Educational Standard - Holding technical degree/diploma etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2001,Educational Standard,4698,159,4857,2224,141,2365,1014,219,1233,11364,1441,12805,19300,1960,21260
TAMILNADU,2001,Educational Standard - Illiterate,2129,77,2206,1093,101,1194,477,127,604,5542,1021,6563,9241,1326,10567
TAMILNADU,2001,Educational Standard - Below Class X,1889,53,1942,1002,28,1030,286,34,320,4197,344,4541,7374,459,7833
TAMILNADU,2001,Educational Standard - Class X and above but below graduate,479,16,495,79,11,90,218,58,276,1520,71,1591,2296,156,2452
TAMILNADU,2001,Educational Standard - Graduate,171,0,171,18,1,19,32,0,32,78,5,83,299,6,305
TAMILNADU,2001,Educational Standard - Post-Graduate,10,11,21,7,0,7,0,0,0,15,0,15,32,11,43
TAMILNADU,2001,Educational Standard - Holding technical degree/diploma etc,20,2,22,25,0,25,1,0,1,12,0,12,58,2,60
TAMILNADU,2002,Educational Standard,5402,180,5582,2508,59,2567,1716,184,1900,10480,1366,11846,20106,1789,21895
TAMILNADU,2002,Educational Standard - Illiterate,1782,126,1908,1126,48,1174,1009,170,1179,4877,974,5851,8794,1318,10112
TAMILNADU,2002,Educational Standard - Below Class X,2263,47,2310,947,11,958,608,13,621,3770,284,4054,7588,355,7943
TAMILNADU,2002,Educational Standard - Graduate,222,1,223,30,0,30,5,0,5,52,0,52,309,1,310
TAMILNADU,2002,Educational Standard - Post-Graduate,56,6,62,12,0,12,4,0,4,17,0,17,89,6,95
TAMILNADU,2003,Educational Standard,5969,192,6161,3015,54,3069,1003,81,1084,10810,1529,12339,20797,1856,22653
TAMILNADU,2003,Educational Standard - Illiterate,1811,137,1948,1461,48,1509,432,61,493,2918,47,2965,6622,293,6915
TAMILNADU,2003,Educational Standard - Below Class X,2663,47,2710,998,6,1004,418,19,437,4739,978,5717,8818,1050,9868
TAMILNADU,2003,Educational Standard - Class X and above but below graduate,1176,0,1176,485,0,485,110,1,111,3022,418,3440,4793,419,5212
TAMILNADU,2003,Educational Standard - Graduate,233,2,235,41,0,41,30,0,30,69,47,116,373,49,422
TAMILNADU,2003,Educational Standard - Post-Graduate,58,6,64,22,0,22,10,0,10,47,31,78,137,37,174
TAMILNADU,2003,Educational Standard - Holding technical degree/diploma etc,28,0,28,8,0,8,3,0,3,15,8,23,54,8,62
TAMILNADU,2004,Educational Standard,6602,201,6803,2859,59,2918,593,19,612,9218,1551,10769,19272,1830,21102
TAMILNADU,2004,Educational Standard - Illiterate,1917,137,2054,1267,43,1310,317,10,327,2827,549,3376,6328,739,7067
TAMILNADU,2004,Educational Standard - Below Class X,2918,52,2970,1018,16,1034,180,4,184,3717,787,4504,7833,859,8692
TAMILNADU,2004,Educational Standard - Class X and above but below graduate,1319,0,1319,496,0,496,77,5,82,2610,171,2781,4502,176,4678
TAMILNADU,2004,Educational Standard - Graduate,317,3,320,45,0,45,6,0,6,38,24,62,406,27,433
TAMILNADU,2004,Educational Standard - Post-Graduate,79,9,88,25,0,25,0,0,0,0,0,0,104,9,113
TAMILNADU,2004,Educational Standard - Holding technical degree/diploma etc,52,0,52,8,0,8,13,0,13,26,20,46,99,20,119
TAMILNADU,2005,Educational Standard,7217,246,7463,2948,60,3008,787,40,827,8120,1263,9383,19072,1609,20681
TAMILNADU,2005,Educational Standard - Illiterate,2176,86,2262,1281,40,1321,433,26,459,3703,556,4259,7593,708,8301
TAMILNADU,2005,Educational Standard - Below Class X,4192,112,4304,1272,16,1288,316,14,330,3756,551,4307,9536,693,10229
TAMILNADU,2005,Educational Standard - Class X and above but below graduate,465,41,506,263,4,267,35,0,35,460,135,595,1223,180,1403
TAMILNADU,2005,Educational Standard - Graduate,229,7,236,53,0,53,3,0,3,172,21,193,457,28,485
TAMILNADU,2005,Educational Standard - Post-Graduate,119,0,119,71,0,71,0,0,0,10,0,10,200,0,200
TAMILNADU,2005,Educational Standard - Holding technical degree/diploma etc,36,0,36,8,0,8,0,0,0,19,0,19,63,0,63
TAMILNADU,2006,Educational Standard,6509,197,6706,2835,50,2885,622,29,651,7236,1178,8414,17202,1454,18656
TAMILNADU,2006,Educational Standard - Illiterate,1718,34,1752,1253,30,1283,273,11,284,2816,470,3286,6060,545,6605
TAMILNADU,2006,Educational Standard - Below Class X,4017,117,4134,1273,17,1290,312,18,330,3761,567,4328,9363,719,10082
TAMILNADU,2006,Educational Standard - Class X and above but below graduate,416,42,458,216,3,219,37,0,37,471,116,587,1140,161,1301
TAMILNADU,2006,Educational Standard - Graduate,214,4,218,38,0,38,0,0,0,167,25,192,419,29,448
TAMILNADU,2006,Educational Standard - Post-Graduate,112,0,112,47,0,47,0,0,0,12,0,12,171,0,171
TAMILNADU,2006,Educational Standard - Holding technical degree/diploma etc,32,0,32,8,0,8,0,0,0,9,0,9,49,0,49
TAMILNADU,2007,Educational Standard,6190,192,6382,8548,994,9542,638,29,667,8,0,8,15384,1215,16599
TAMILNADU,2007,Educational Standard - Illiterate,2069,131,2200,2397,457,2854,213,17,230,8,0,8,4687,605,5292
TAMILNADU,2007,Educational Standard - Below Class X,2730,42,2772,4677,468,5145,357,9,366,0,0,0,7764,519,8283
TAMILNADU,2007,Educational Standard - Class X and above but below graduate,1053,11,1064,1190,67,1257,58,3,61,0,0,0,2301,81,2382
TAMILNADU,2007,Educational Standard - Graduate,200,7,207,150,2,152,10,0,10,0,0,0,360,9,369
TAMILNADU,2007,Educational Standard - Post-Graduate,55,1,56,56,0,56,0,0,0,0,0,0,111,1,112
TAMILNADU,2007,Educational Standard - Holding technical degree/diploma etc,83,0,83,78,0,78,0,0,0,0,0,0,161,0,161
TAMILNADU,2008,Educational Standard,5245,174,5419,8881,865,9746,1003,32,1035,4,0,4,15133,1071,16204
TAMILNADU,2008,Educational Standard - Illiterate,1230,86,1316,2774,408,3182,327,19,346,0,0,0,4331,513,4844
TAMILNADU,2008,Educational Standard - Below Class X,2859,57,2916,4303,332,4635,371,10,381,4,0,4,7537,399,7936
TAMILNADU,2008,Educational Standard - Class X and above but below graduate,808,19,827,1397,111,1508,254,3,257,0,0,0,2459,133,2592
TAMILNADU,2008,Educational Standard - Graduate,159,9,168,194,9,203,24,0,24,0,0,0,377,18,395
TAMILNADU,2008,Educational Standard - Post-Graduate,60,3,63,81,5,86,0,0,0,0,0,0,141,8,149
TAMILNADU,2008,Educational Standard - Holding technical degree/diploma etc,129,0,129,132,0,132,27,0,27,0,0,0,288,0,288
TAMILNADU,2009,Educational Standard,5183,178,5361,7584,575,8159,819,16,835,4,1,5,13590,770,14360
TAMILNADU,2009,Educational Standard - Illiterate,1299,95,1394,2437,369,2806,205,7,212,0,1,1,3941,472,4413
TAMILNADU,2009,Educational Standard - Below Class X,2697,71,2768,3122,147,3269,377,9,386,4,0,4,6200,227,6427
TAMILNADU,2009,Educational Standard - Class X and above but below graduate,746,4,750,1371,40,1411,172,0,172,0,0,0,2289,44,2333
TAMILNADU,2009,Educational Standard - Graduate,203,6,209,404,9,413,34,0,34,0,0,0,641,15,656
